"Plot Title: Chelsea Farm "
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 21429555, SEN S/N: 21429555)","Temp, °C (LGR S/N: 21429555, SEN S/N: 21429555)"
1637,04/26/23 03:22:36 PM,16.51,13.84
1638,04/26/23 03:37:36 PM,15.73,14.32
1639,04/26/23 03:52:36 PM,14.52,15.24
1640,04/26/23 04:07:36 PM,9.96,16.56
1641,04/26/23 04:22:36 PM,9.62,18.96
1642,04/26/23 04:37:36 PM,9.42,21.12
1643,04/26/23 04:52:36 PM,9.18,22.04
1644,04/26/23 05:07:36 PM,9.20,22.60
1645,04/26/23 05:22:36 PM,9.09,22.38
1646,04/26/23 05:37:36 PM,11.76,22.24
1647,04/26/23 05:52:36 PM,14.46,16.36
1648,04/26/23 06:07:36 PM,15.55,14.54
1649,04/26/23 06:22:36 PM,15.67,14.14
1650,04/26/23 06:37:36 PM,15.44,14.00
1651,04/26/23 06:52:36 PM,15.74,13.68
1652,04/26/23 07:07:36 PM,16.09,13.04
1653,04/26/23 07:22:36 PM,15.77,13.14
1654,04/26/23 07:37:36 PM,16.40,12.98
1655,04/26/23 07:52:36 PM,16.07,13.18
1656,04/26/23 08:07:36 PM,16.25,13.16
1657,04/26/23 08:22:36 PM,16.61,12.62
1658,04/26/23 08:37:36 PM,16.73,12.26
1659,04/26/23 08:52:36 PM,16.76,11.72
1660,04/26/23 09:07:36 PM,16.53,10.88
1661,04/26/23 09:22:36 PM,16.48,10.54
1662,04/26/23 09:37:36 PM,16.05,10.32
1663,04/26/23 09:52:36 PM,15.99,10.18
1664,04/26/23 10:07:36 PM,15.70,10.06
1665,04/26/23 10:22:36 PM,15.73,9.96
1666,04/26/23 10:37:36 PM,15.65,9.92
1667,04/26/23 10:52:36 PM,15.65,9.86
1668,04/26/23 11:07:36 PM,15.49,9.96
1669,04/26/23 11:22:36 PM,15.77,10.00
1670,04/26/23 11:37:36 PM,15.92,9.94
1671,04/26/23 11:52:36 PM,15.81,9.88
1672,04/27/23 12:07:36 AM,15.84,9.84
1673,04/27/23 12:22:36 AM,15.03,9.68
1674,04/27/23 12:37:36 AM,14.78,9.58
1675,04/27/23 12:52:36 AM,14.61,9.50
1676,04/27/23 01:07:36 AM,14.55,9.48
1677,04/27/23 01:22:36 AM,14.33,9.46
1678,04/27/23 01:37:36 AM,14.27,9.40
1679,04/27/23 01:52:36 AM,14.40,9.38
1680,04/27/23 02:07:36 AM,14.43,9.42
1681,04/27/23 02:22:36 AM,14.42,9.42
1682,04/27/23 02:37:36 AM,14.40,9.38
1683,04/27/23 02:52:36 AM,14.40,9.38
1684,04/27/23 03:07:36 AM,14.42,9.38
1685,04/27/23 03:22:36 AM,14.29,9.36
1686,04/27/23 03:37:36 AM,14.20,9.38
1687,04/27/23 03:52:36 AM,14.15,9.36
1688,04/27/23 04:07:36 AM,14.01,9.36
1689,04/27/23 04:22:36 AM,14.00,9.32
1690,04/27/23 04:37:36 AM,13.97,9.32
1691,04/27/23 04:52:36 AM,14.65,9.38
1692,04/27/23 05:07:36 AM,14.99,9.54
1693,04/27/23 05:22:36 AM,15.35,9.74
1694,04/27/23 05:37:36 AM,15.38,9.84
1695,04/27/23 05:52:36 AM,15.33,9.90
1696,04/27/23 06:07:36 AM,15.48,10.02
1697,04/27/23 06:22:36 AM,15.73,10.20
1698,04/27/23 06:37:36 AM,15.85,10.46
1699,04/27/23 06:52:36 AM,15.79,10.60
1700,04/27/23 07:07:36 AM,15.57,10.66
1701,04/27/23 07:22:36 AM,15.29,10.44
1702,04/27/23 07:37:36 AM,15.98,10.52
1703,04/27/23 07:52:36 AM,14.32,10.46
1704,04/27/23 08:07:36 AM,13.01,10.00
1705,04/27/23 08:22:36 AM,12.44,9.88
1706,04/27/23 08:37:36 AM,14.39,10.02
1707,04/27/23 08:52:36 AM,12.59,9.88
1708,04/27/23 09:07:36 AM,12.69,9.82
1709,04/27/23 09:22:36 AM,12.70,9.74
1710,04/27/23 09:37:36 AM,13.23,9.70
1711,04/27/23 09:52:36 AM,14.58,9.70
1712,04/27/23 10:07:36 AM,14.75,9.78
1713,04/27/23 10:22:36 AM,14.71,9.84
1714,04/27/23 10:37:36 AM,14.76,9.88
1715,04/27/23 10:52:36 AM,16.61,10.16
1716,04/27/23 11:07:36 AM,16.31,10.68
1717,04/27/23 11:22:36 AM,16.25,11.26
1718,04/27/23 11:37:36 AM,16.90,11.56
1719,04/27/23 11:52:36 AM,16.79,12.06
1720,04/27/23 12:07:36 PM,16.84,12.24
1721,04/27/23 12:22:36 PM,17.23,12.48
1722,04/27/23 12:37:36 PM,17.15,12.68
1723,04/27/23 12:52:36 PM,17.12,12.76
1724,04/27/23 01:07:36 PM,17.21,12.88
1725,04/27/23 01:22:36 PM,16.88,13.14
1726,04/27/23 01:37:36 PM,16.91,13.34
1727,04/27/23 01:52:36 PM,16.58,13.56
1728,04/27/23 02:07:36 PM,16.43,13.78
1729,04/27/23 02:22:36 PM,15.73,14.54
1730,04/27/23 02:37:36 PM,15.88,14.92
1731,04/27/23 02:52:36 PM,15.92,14.96
1732,04/27/23 03:07:36 PM,15.91,15.04
1733,04/27/23 03:22:36 PM,16.17,15.14
1734,04/27/23 03:37:36 PM,15.98,15.38
1735,04/27/23 03:52:36 PM,16.27,15.36
1736,04/27/23 04:07:36 PM,15.62,15.40
1737,04/27/23 04:22:36 PM,15.74,15.48
1738,04/27/23 04:37:36 PM,15.20,15.64
1739,04/27/23 04:52:36 PM,14.82,15.92
1740,04/27/23 05:07:36 PM,15.00,16.12
1741,04/27/23 05:22:36 PM,14.81,16.32
1742,04/27/23 05:37:36 PM,14.77,16.46
1743,04/27/23 05:52:36 PM,14.66,16.46
1744,04/27/23 06:07:36 PM,14.79,16.38
1745,04/27/23 06:22:36 PM,14.86,16.16
1746,04/27/23 06:37:36 PM,15.28,15.84
1747,04/27/23 06:52:36 PM,15.54,15.36
1748,04/27/23 07:07:36 PM,15.32,15.38
1749,04/27/23 07:22:36 PM,15.07,15.44
1750,04/27/23 07:37:36 PM,14.82,15.34
1751,04/27/23 07:52:36 PM,15.17,15.10
1752,04/27/23 08:07:36 PM,14.93,14.92
1753,04/27/23 08:22:36 PM,15.26,14.80
1754,04/27/23 08:37:36 PM,15.25,14.58
1755,04/27/23 08:52:36 PM,15.66,14.08
1756,04/27/23 09:07:36 PM,15.14,14.00
1757,04/27/23 09:22:36 PM,16.26,13.56
1758,04/27/23 09:37:36 PM,16.78,13.06
1759,04/27/23 09:52:36 PM,17.13,12.10
1760,04/27/23 10:07:36 PM,16.98,11.66
1761,04/27/23 10:22:36 PM,16.57,11.24
1762,04/27/23 10:37:36 PM,16.62,10.96
1763,04/27/23 10:52:36 PM,16.70,10.84
1764,04/27/23 11:07:36 PM,16.72,10.70
1765,04/27/23 11:22:36 PM,16.50,10.54
1766,04/27/23 11:37:36 PM,16.71,10.44
1767,04/27/23 11:52:36 PM,16.39,10.40
1768,04/28/23 12:07:36 AM,15.84,10.20
1769,04/28/23 12:22:36 AM,15.41,10.04
1770,04/28/23 12:37:36 AM,14.51,9.76
1771,04/28/23 12:52:36 AM,12.03,9.70
1772,04/28/23 01:07:36 AM,12.90,9.64
1773,04/28/23 01:22:36 AM,12.27,9.60
1774,04/28/23 01:37:36 AM,14.68,9.52
1775,04/28/23 01:52:36 AM,13.74,9.44
1776,04/28/23 02:07:36 AM,14.24,9.42
1777,04/28/23 02:22:36 AM,13.75,9.40
1778,04/28/23 02:37:36 AM,13.86,9.36
1779,04/28/23 02:52:36 AM,13.94,9.38
1780,04/28/23 03:07:36 AM,14.60,9.38
1781,04/28/23 03:22:36 AM,14.25,9.40
1782,04/28/23 03:37:36 AM,14.20,9.42
1783,04/28/23 03:52:36 AM,14.55,9.44
1784,04/28/23 04:07:36 AM,14.58,9.46
1785,04/28/23 04:22:36 AM,15.20,9.56
1786,04/28/23 04:37:36 AM,15.84,9.66
1787,04/28/23 04:52:36 AM,16.20,9.82
1788,04/28/23 05:07:36 AM,16.22,9.92
1789,04/28/23 05:22:36 AM,16.46,10.06
1790,04/28/23 05:37:36 AM,16.30,10.18
1791,04/28/23 05:52:36 AM,16.13,10.28
1792,04/28/23 06:07:36 AM,15.86,10.40
1793,04/28/23 06:22:36 AM,15.83,10.52
1794,04/28/23 06:37:36 AM,15.73,10.64
1795,04/28/23 06:52:36 AM,15.67,10.72
1796,04/28/23 07:07:36 AM,15.73,10.82
1797,04/28/23 07:22:36 AM,15.73,10.96
1798,04/28/23 07:37:36 AM,15.04,10.84
1799,04/28/23 07:52:36 AM,13.45,10.64
1800,04/28/23 08:07:36 AM,12.70,10.04
1801,04/28/23 08:22:36 AM,13.72,10.56
1802,04/28/23 08:37:36 AM,14.52,10.52
1803,04/28/23 08:52:36 AM,15.00,10.48
1804,04/28/23 09:07:36 AM,15.86,11.32
1805,04/28/23 09:22:36 AM,14.78,10.94
1806,04/28/23 09:37:36 AM,15.23,10.58
1807,04/28/23 09:52:36 AM,15.36,10.12
1808,04/28/23 10:07:36 AM,15.58,10.04
1809,04/28/23 10:22:36 AM,15.57,9.92
1810,04/28/23 10:37:36 AM,15.39,9.96
1811,04/28/23 10:52:36 AM,15.17,10.14
1812,04/28/23 11:07:36 AM,16.68,10.44
1813,04/28/23 11:22:36 AM,16.04,10.54
1814,04/28/23 11:37:36 AM,15.08,10.42
1815,04/28/23 11:52:36 AM,16.33,10.46
1816,04/28/23 12:07:36 PM,16.42,10.56
1817,04/28/23 12:22:36 PM,16.74,10.68
1818,04/28/23 12:37:36 PM,16.56,10.84
1819,04/28/23 12:52:36 PM,15.52,10.94
1820,04/28/23 01:07:36 PM,16.01,10.98
1821,04/28/23 01:22:36 PM,16.49,11.10
1822,04/28/23 01:37:36 PM,17.47,11.12
1823,04/28/23 01:52:36 PM,16.39,11.36
1824,04/28/23 02:07:36 PM,16.77,11.92
1825,04/28/23 02:22:36 PM,16.61,13.08
1826,04/28/23 02:37:36 PM,16.97,14.00
1827,04/28/23 02:52:36 PM,17.13,14.42
1828,04/28/23 03:07:36 PM,16.92,14.60
1829,04/28/23 03:22:36 PM,17.11,14.62
1830,04/28/23 03:37:36 PM,17.34,14.50
1831,04/28/23 03:52:36 PM,16.06,13.44
1832,04/28/23 04:07:36 PM,16.66,13.98
1833,04/28/23 04:22:36 PM,17.04,14.18
1834,04/28/23 04:37:36 PM,16.70,14.10
1835,04/28/23 04:52:36 PM,16.24,13.74
1836,04/28/23 05:07:36 PM,15.91,13.80
1837,04/28/23 05:22:36 PM,16.35,13.66
1838,04/28/23 05:37:36 PM,16.21,13.94
1839,04/28/23 05:52:36 PM,15.96,15.10
1840,04/28/23 06:07:36 PM,16.10,15.56
1841,04/28/23 06:22:36 PM,16.01,15.62
1842,04/28/23 06:37:36 PM,15.92,15.58
1843,04/28/23 06:52:36 PM,15.29,17.30
1844,04/28/23 07:07:36 PM,14.96,17.84
1845,04/28/23 07:22:36 PM,14.19,17.70
1846,04/28/23 07:37:36 PM,14.69,17.30
1847,04/28/23 07:52:36 PM,14.43,17.66
1848,04/28/23 08:07:36 PM,13.73,17.36
1849,04/28/23 08:22:36 PM,13.23,16.94
1850,04/28/23 08:37:36 PM,15.42,14.58
1851,04/28/23 08:52:36 PM,16.04,14.62
1852,04/28/23 09:07:36 PM,15.95,14.06
1853,04/28/23 09:22:36 PM,16.60,12.78
1854,04/28/23 09:37:36 PM,16.94,12.14
1855,04/28/23 09:52:36 PM,16.68,12.16
1856,04/28/23 10:07:36 PM,16.43,12.54
1857,04/28/23 10:22:36 PM,17.55,11.96
1858,04/28/23 10:37:36 PM,17.03,13.56
1859,04/28/23 10:52:36 PM,17.69,12.18
1860,04/28/23 11:07:36 PM,17.57,11.72
1861,04/28/23 11:22:36 PM,18.27,11.06
1862,04/28/23 11:37:36 PM,18.74,10.76
1863,04/28/23 11:52:36 PM,18.74,10.66
1864,04/29/23 12:07:36 AM,18.43,10.70
1865,04/29/23 12:22:36 AM,18.14,10.84
1866,04/29/23 12:37:36 AM,17.85,11.00
1867,04/29/23 12:52:36 AM,17.43,11.06
1868,04/29/23 01:07:36 AM,17.87,11.00
1869,04/29/23 01:22:36 AM,16.82,10.38
1870,04/29/23 01:37:36 AM,16.16,10.18
1871,04/29/23 01:52:36 AM,15.74,9.98
1872,04/29/23 02:07:36 AM,15.60,10.00
1873,04/29/23 02:22:36 AM,15.35,9.88
1874,04/29/23 02:37:36 AM,15.84,9.96
1875,04/29/23 02:52:36 AM,15.85,9.90
1876,04/29/23 03:07:36 AM,15.68,9.84
1877,04/29/23 03:22:36 AM,15.36,9.76
1878,04/29/23 03:37:36 AM,15.41,9.80
1879,04/29/23 03:52:36 AM,15.80,9.98
1880,04/29/23 04:07:36 AM,15.16,10.06
1881,04/29/23 04:22:36 AM,15.72,10.18
1882,04/29/23 04:37:36 AM,16.45,10.16
1883,04/29/23 04:52:36 AM,15.33,10.10
1884,04/29/23 05:07:36 AM,15.28,10.00
1885,04/29/23 05:22:36 AM,15.73,10.06
1886,04/29/23 05:37:36 AM,14.96,10.00
1887,04/29/23 05:52:36 AM,15.65,10.02
1888,04/29/23 06:07:36 AM,15.30,10.16
1889,04/29/23 06:22:36 AM,15.33,10.22
1890,04/29/23 06:37:36 AM,16.23,10.38
1891,04/29/23 06:52:36 AM,17.20,11.04
1892,04/29/23 07:07:36 AM,17.52,11.14
1893,04/29/23 07:22:36 AM,17.64,11.36
1894,04/29/23 07:37:36 AM,17.57,11.80
1895,04/29/23 07:52:36 AM,18.53,11.96
1896,04/29/23 08:07:36 AM,18.94,12.30
1897,04/29/23 08:22:36 AM,18.12,12.86
1898,04/29/23 08:37:36 AM,17.23,13.26
1899,04/29/23 08:52:36 AM,16.58,13.66
1900,04/29/23 09:07:36 AM,16.49,13.50
1901,04/29/23 09:22:36 AM,17.03,12.46
1902,04/29/23 09:37:36 AM,17.16,11.72
1903,04/29/23 09:52:36 AM,16.88,11.60
1904,04/29/23 10:07:36 AM,16.34,11.38
1905,04/29/23 10:22:36 AM,16.18,10.92
1906,04/29/23 10:37:36 AM,15.86,10.56
1907,04/29/23 10:52:36 AM,16.11,10.60
1908,04/29/23 11:07:36 AM,16.04,10.56
1909,04/29/23 11:22:36 AM,16.40,10.82
1910,04/29/23 11:37:36 AM,16.13,10.46
1911,04/29/23 11:52:36 AM,16.39,10.22
1912,04/29/23 12:07:36 PM,16.91,10.56
1913,04/29/23 12:22:36 PM,18.37,11.32
1914,04/29/23 12:37:36 PM,17.80,11.50
1915,04/29/23 12:52:36 PM,17.13,11.54
1916,04/29/23 01:07:36 PM,16.37,10.96
1917,04/29/23 01:22:36 PM,16.56,10.70
1918,04/29/23 01:37:36 PM,16.98,10.66
1919,04/29/23 01:52:36 PM,17.20,10.72
1920,04/29/23 02:07:36 PM,17.15,10.84
1921,04/29/23 02:22:36 PM,17.60,11.68
1922,04/29/23 02:37:36 PM,17.48,11.84
1923,04/29/23 02:52:36 PM,17.96,11.96
1924,04/29/23 03:07:36 PM,17.51,11.80
1925,04/29/23 03:22:36 PM,17.05,11.70
1926,04/29/23 03:37:36 PM,17.54,11.66
1927,04/29/23 03:52:36 PM,17.64,11.70
1928,04/29/23 04:07:36 PM,18.05,11.86
1929,04/29/23 04:22:36 PM,18.25,12.02
1930,04/29/23 04:37:36 PM,18.16,12.22
1931,04/29/23 04:52:36 PM,18.31,12.20
1932,04/29/23 05:07:36 PM,18.03,12.12
1933,04/29/23 05:22:36 PM,18.25,11.98
1934,04/29/23 05:37:36 PM,18.38,11.98
1935,04/29/23 05:52:36 PM,18.55,12.00
1936,04/29/23 06:07:36 PM,18.31,11.90
1937,04/29/23 06:22:36 PM,18.93,11.88
1938,04/29/23 06:37:36 PM,17.96,12.00
1939,04/29/23 06:52:36 PM,16.89,12.04
1940,04/29/23 07:07:36 PM,16.96,12.02
1941,04/29/23 07:22:36 PM,17.50,12.04
1942,04/29/23 07:37:36 PM,16.66,11.94
1943,04/29/23 07:52:36 PM,15.97,11.80
1944,04/29/23 08:07:36 PM,16.53,11.76
1945,04/29/23 08:22:36 PM,16.49,11.90
1946,04/29/23 08:37:36 PM,17.17,11.68
1947,04/29/23 08:52:36 PM,18.04,11.54
1948,04/29/23 09:07:36 PM,18.67,11.34
1949,04/29/23 09:22:36 PM,18.67,11.20
1950,04/29/23 09:37:36 PM,18.61,11.06
1951,04/29/23 09:52:36 PM,18.60,10.96
1952,04/29/23 10:07:36 PM,18.47,10.90
1953,04/29/23 10:22:36 PM,18.76,10.68
1954,04/29/23 10:37:36 PM,18.63,10.34
1955,04/29/23 10:52:36 PM,18.67,10.38
1956,04/29/23 11:07:36 PM,18.51,10.50
1957,04/29/23 11:22:36 PM,18.47,10.50
1958,04/29/23 11:37:36 PM,18.24,10.58
1959,04/29/23 11:52:36 PM,17.96,10.64
1960,04/30/23 12:07:36 AM,18.02,11.06
1961,04/30/23 12:22:36 AM,18.55,11.12
1962,04/30/23 12:37:36 AM,18.12,10.90
1963,04/30/23 12:52:36 AM,17.68,10.58
1964,04/30/23 01:07:36 AM,17.25,10.60
1965,04/30/23 01:22:36 AM,17.30,11.00
1966,04/30/23 01:37:36 AM,16.73,10.88
1967,04/30/23 01:52:36 AM,16.51,10.72
1968,04/30/23 02:07:36 AM,16.20,10.64
1969,04/30/23 02:22:36 AM,16.91,10.72
1970,04/30/23 02:37:36 AM,17.13,10.74
1971,04/30/23 02:52:36 AM,17.59,10.44
1972,04/30/23 03:07:36 AM,17.11,10.30
1973,04/30/23 03:22:36 AM,15.27,10.02
1974,04/30/23 03:37:36 AM,14.68,9.88
1975,04/30/23 03:52:36 AM,14.61,9.80
1976,04/30/23 04:07:36 AM,14.26,9.74
1977,04/30/23 04:22:36 AM,14.28,9.74
1978,04/30/23 04:37:36 AM,14.40,9.76
1979,04/30/23 04:52:36 AM,14.25,9.70
1980,04/30/23 05:07:36 AM,14.19,9.70
1981,04/30/23 05:22:36 AM,14.31,9.72
1982,04/30/23 05:37:36 AM,16.50,10.00
1983,04/30/23 05:52:36 AM,16.46,10.78
1984,04/30/23 06:07:36 AM,16.56,11.20
1985,04/30/23 06:22:36 AM,16.39,11.84
1986,04/30/23 06:37:36 AM,15.99,12.82
1987,04/30/23 06:52:36 AM,15.80,13.14
1988,04/30/23 07:07:36 AM,15.71,13.08
1989,04/30/23 07:22:36 AM,16.30,12.90
1990,04/30/23 07:37:36 AM,16.57,12.48
1991,04/30/23 07:52:36 AM,16.86,12.08
1992,04/30/23 08:07:36 AM,17.11,11.88
1993,04/30/23 08:22:36 AM,17.23,11.82
1994,04/30/23 08:37:36 AM,17.68,11.76
1995,04/30/23 08:52:36 AM,17.72,11.78
1996,04/30/23 09:07:36 AM,17.60,11.76
1997,04/30/23 09:22:36 AM,17.16,11.80
1998,04/30/23 09:37:36 AM,17.03,11.88
1999,04/30/23 09:52:36 AM,16.83,11.98
2000,04/30/23 10:07:36 AM,16.22,12.00
2001,04/30/23 10:22:36 AM,16.13,12.00
2002,04/30/23 10:37:36 AM,16.92,11.96
2003,04/30/23 10:52:36 AM,17.59,11.80
2004,04/30/23 11:07:36 AM,17.81,11.74
2005,04/30/23 11:22:36 AM,17.62,11.84
2006,04/30/23 11:37:36 AM,17.12,11.90
2007,04/30/23 11:52:36 AM,16.92,12.16
2008,04/30/23 12:07:36 PM,16.90,12.40
2009,04/30/23 12:22:36 PM,16.78,12.40
2010,04/30/23 12:37:36 PM,16.89,11.74
2011,04/30/23 12:52:36 PM,16.31,11.18
2012,04/30/23 01:07:36 PM,15.75,10.78
2013,04/30/23 01:22:36 PM,15.90,10.72
2014,04/30/23 01:37:36 PM,15.84,10.64
2015,04/30/23 01:52:36 PM,15.85,10.64
2016,04/30/23 02:07:36 PM,15.68,10.78
2017,04/30/23 02:22:36 PM,16.01,11.02
2018,04/30/23 02:37:36 PM,16.35,11.00
2019,04/30/23 02:52:36 PM,16.65,11.10
2020,04/30/23 03:07:36 PM,17.17,11.26
2021,04/30/23 03:22:36 PM,16.64,11.18
2022,04/30/23 03:37:36 PM,17.15,11.22
2023,04/30/23 03:52:36 PM,16.95,11.16
2024,04/30/23 04:07:36 PM,16.97,11.08
2025,04/30/23 04:22:36 PM,16.78,11.06
2026,04/30/23 04:37:36 PM,17.12,11.10
2027,04/30/23 04:52:36 PM,17.72,11.14
2028,04/30/23 05:07:36 PM,17.54,11.10
2029,04/30/23 05:22:36 PM,17.35,11.10
2030,04/30/23 05:37:36 PM,16.91,11.10
2031,04/30/23 05:52:36 PM,17.30,11.06
2032,04/30/23 06:07:36 PM,17.80,11.12
2033,04/30/23 06:22:36 PM,18.64,11.28
2034,04/30/23 06:37:36 PM,19.59,11.42
2035,04/30/23 06:52:36 PM,18.95,11.48
2036,04/30/23 07:07:36 PM,18.34,11.46
2037,04/30/23 07:22:36 PM,18.34,11.44
2038,04/30/23 07:37:36 PM,18.09,11.70
2039,04/30/23 07:52:36 PM,17.90,11.96
2040,04/30/23 08:07:36 PM,17.73,12.16
2041,04/30/23 08:22:36 PM,17.51,12.24
2042,04/30/23 08:37:36 PM,17.41,12.26
2043,04/30/23 08:52:36 PM,17.28,12.24
2044,04/30/23 09:07:36 PM,17.23,12.22
2045,04/30/23 09:22:36 PM,16.89,12.22
2046,04/30/23 09:37:36 PM,16.43,12.20
2047,04/30/23 09:52:36 PM,17.33,12.32
2048,04/30/23 10:07:36 PM,16.47,12.08
2049,04/30/23 10:22:36 PM,16.68,11.18
2050,04/30/23 10:37:36 PM,16.42,10.84
2051,04/30/23 10:52:36 PM,16.26,10.86
2052,04/30/23 11:07:36 PM,15.27,10.62
2053,04/30/23 11:22:36 PM,15.91,10.58
2054,04/30/23 11:37:36 PM,16.32,10.64
2055,04/30/23 11:52:36 PM,16.91,10.84
2056,05/01/23 12:07:36 AM,16.78,10.98
2057,05/01/23 12:22:36 AM,17.02,10.98
2058,05/01/23 12:37:36 AM,16.99,11.16
2059,05/01/23 12:52:36 AM,16.58,11.44
2060,05/01/23 01:07:36 AM,16.46,11.32
2061,05/01/23 01:22:36 AM,16.45,11.24
2062,05/01/23 01:37:36 AM,16.50,11.48
2063,05/01/23 01:52:36 AM,16.37,11.56
2064,05/01/23 02:07:36 AM,15.95,11.40
2065,05/01/23 02:22:36 AM,15.43,11.22
2066,05/01/23 02:37:36 AM,14.83,10.98
2067,05/01/23 02:52:36 AM,14.43,10.80
2068,05/01/23 03:07:36 AM,14.75,10.80
2069,05/01/23 03:22:36 AM,15.47,10.84
2070,05/01/23 03:37:36 AM,15.91,11.02
2071,05/01/23 03:52:36 AM,15.83,11.02
2072,05/01/23 04:07:36 AM,14.86,10.66
2073,05/01/23 04:22:36 AM,14.94,10.60
2074,05/01/23 04:37:36 AM,14.13,10.44
2075,05/01/23 04:52:36 AM,14.09,10.32
2076,05/01/23 05:07:36 AM,13.78,10.24
2077,05/01/23 05:22:36 AM,13.87,10.14
2078,05/01/23 05:37:36 AM,13.76,10.10
2079,05/01/23 05:52:36 AM,13.83,10.26
2080,05/01/23 06:07:36 AM,14.77,10.76
2081,05/01/23 06:22:36 AM,15.09,10.96
2082,05/01/23 06:37:36 AM,15.15,11.08
2083,05/01/23 06:52:36 AM,14.82,11.08
2084,05/01/23 07:07:36 AM,14.25,10.84
2085,05/01/23 07:22:36 AM,14.38,10.78
2086,05/01/23 07:37:36 AM,14.91,10.88
2087,05/01/23 07:52:36 AM,15.83,11.14
2088,05/01/23 08:07:36 AM,16.40,11.22
2089,05/01/23 08:22:36 AM,16.31,11.32
2090,05/01/23 08:37:36 AM,16.68,11.52
2091,05/01/23 08:52:36 AM,16.85,11.64
2092,05/01/23 09:07:36 AM,17.11,11.74
2093,05/01/23 09:22:36 AM,17.10,11.78
2094,05/01/23 09:37:36 AM,17.22,11.82
2095,05/01/23 09:52:36 AM,17.13,11.88
2096,05/01/23 10:07:36 AM,16.37,11.96
2097,05/01/23 10:22:36 AM,16.03,12.04
2098,05/01/23 10:37:36 AM,15.95,11.92
2099,05/01/23 10:52:36 AM,16.32,11.94
2100,05/01/23 11:07:36 AM,16.45,11.92
2101,05/01/23 11:22:36 AM,15.44,11.38
2102,05/01/23 11:37:36 AM,15.30,10.80
2103,05/01/23 11:52:36 AM,15.23,10.64
2104,05/01/23 12:07:36 PM,15.19,10.60
2105,05/01/23 12:22:36 PM,14.86,10.46
2106,05/01/23 12:37:36 PM,15.33,10.62
2107,05/01/23 12:52:36 PM,15.79,11.38
2108,05/01/23 01:07:36 PM,16.51,12.00
2109,05/01/23 01:22:36 PM,15.85,11.56
2110,05/01/23 01:37:36 PM,15.81,11.22
2111,05/01/23 01:52:36 PM,15.65,11.24
2112,05/01/23 02:07:36 PM,15.39,11.18
2113,05/01/23 02:22:36 PM,15.57,11.18
2114,05/01/23 02:37:36 PM,16.26,11.68
2115,05/01/23 02:52:36 PM,15.36,12.02
2116,05/01/23 03:07:36 PM,15.51,11.72
2117,05/01/23 03:22:36 PM,15.61,11.66
2118,05/01/23 03:37:36 PM,15.57,11.64
2119,05/01/23 03:52:36 PM,14.33,11.46
2120,05/01/23 04:07:36 PM,15.26,10.78
2121,05/01/23 04:22:36 PM,15.18,10.82
2122,05/01/23 04:37:36 PM,14.71,10.82
2123,05/01/23 04:52:36 PM,15.29,10.82
2124,05/01/23 05:07:36 PM,15.02,10.94
2125,05/01/23 05:22:36 PM,15.67,11.16
2126,05/01/23 05:37:36 PM,14.96,11.06
2127,05/01/23 05:52:36 PM,15.19,11.10
2128,05/01/23 06:07:36 PM,15.32,11.08
2129,05/01/23 06:22:36 PM,15.69,11.46
2130,05/01/23 06:37:36 PM,16.38,12.02
2131,05/01/23 06:52:36 PM,16.24,12.40
2132,05/01/23 07:07:36 PM,16.47,12.48
2133,05/01/23 07:22:36 PM,15.46,12.50
2134,05/01/23 07:37:36 PM,14.43,12.50
2135,05/01/23 07:52:36 PM,16.13,12.52
2136,05/01/23 08:07:36 PM,14.91,12.28
2137,05/01/23 08:22:36 PM,15.18,11.78
2138,05/01/23 08:37:36 PM,14.55,11.74
2139,05/01/23 08:52:36 PM,15.55,11.92
2140,05/01/23 09:07:36 PM,15.31,12.00
2141,05/01/23 09:22:36 PM,16.10,12.30
2142,05/01/23 09:37:36 PM,15.84,12.44
2143,05/01/23 09:52:36 PM,15.04,12.46
2144,05/01/23 10:07:36 PM,13.94,12.42
2145,05/01/23 10:22:36 PM,14.26,11.76
2146,05/01/23 10:37:36 PM,14.65,11.82
2147,05/01/23 10:52:36 PM,15.38,12.14
2148,05/01/23 11:07:36 PM,14.66,11.84
2149,05/01/23 11:22:36 PM,14.80,11.22
2150,05/01/23 11:37:36 PM,13.51,10.76
2151,05/01/23 11:52:36 PM,14.05,11.22
2152,05/02/23 12:07:36 AM,12.98,10.72
2153,05/02/23 12:22:36 AM,14.41,10.82
2154,05/02/23 12:37:36 AM,14.48,11.34
2155,05/02/23 12:52:36 AM,13.81,10.74
2156,05/02/23 01:07:36 AM,14.00,10.80
2157,05/02/23 01:22:36 AM,13.76,10.86
2158,05/02/23 01:37:36 AM,14.46,10.62
2159,05/02/23 01:52:36 AM,13.93,10.58
2160,05/02/23 02:07:36 AM,13.84,11.18
2161,05/02/23 02:22:36 AM,13.60,11.22
2162,05/02/23 02:37:36 AM,14.07,10.54
2163,05/02/23 02:52:36 AM,14.79,10.46
2164,05/02/23 03:07:36 AM,14.82,10.46
2165,05/02/23 03:22:36 AM,14.81,10.42
2166,05/02/23 03:37:36 AM,14.54,10.34
2167,05/02/23 03:52:36 AM,14.27,10.32
2168,05/02/23 04:07:36 AM,13.54,10.30
2169,05/02/23 04:22:36 AM,13.45,10.28
2170,05/02/23 04:37:36 AM,13.53,10.28
