"Plot Title: Chel_DO_Sep24_Deploy"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 21837005, SEN S/N: 21837005, LBL: DO)","Temp, °C (LGR S/N: 21837005, SEN S/N: 21837005, LBL: Temp)"
1634,10/03/24 01:15:00 PM,6.04,15.58
1635,10/03/24 01:30:00 PM,6.52,15.52
1636,10/03/24 01:45:00 PM,6.58,15.62
1637,10/03/24 02:00:00 PM,7.28,15.58
1638,10/03/24 02:15:00 PM,8.02,15.48
1639,10/03/24 02:30:00 PM,7.89,15.76
1640,10/03/24 02:45:00 PM,8.28,16.00
1641,10/03/24 03:00:00 PM,7.60,16.06
1642,10/03/24 03:15:00 PM,8.25,15.52
1643,10/03/24 03:30:00 PM,7.71,15.22
1644,10/03/24 03:45:00 PM,7.31,14.98
1645,10/03/24 04:00:00 PM,7.88,14.90
1646,10/03/24 04:15:00 PM,7.77,14.84
1647,10/03/24 04:30:00 PM,7.56,14.82
1648,10/03/24 04:45:00 PM,6.95,14.80
1649,10/03/24 05:00:00 PM,6.24,14.82
1650,10/03/24 05:15:00 PM,5.45,14.84
1651,10/03/24 05:30:00 PM,5.96,14.86
1652,10/03/24 05:45:00 PM,6.57,14.88
1653,10/03/24 06:00:00 PM,6.66,14.90
1654,10/03/24 06:15:00 PM,7.58,14.90
1655,10/03/24 06:30:00 PM,8.08,14.84
1656,10/03/24 06:45:00 PM,8.27,14.80
1657,10/03/24 07:00:00 PM,7.77,14.80
1658,10/03/24 07:15:00 PM,8.48,14.80
1659,10/03/24 07:30:00 PM,8.80,14.74
1660,10/03/24 07:45:00 PM,9.03,14.68
1661,10/03/24 08:00:00 PM,9.03,14.70
1662,10/03/24 08:15:00 PM,8.89,14.72
1663,10/03/24 08:30:00 PM,8.98,14.76
1664,10/03/24 08:45:00 PM,9.28,14.86
1665,10/03/24 09:00:00 PM,9.36,14.92
1666,10/03/24 09:15:00 PM,9.81,14.94
1667,10/03/24 09:30:00 PM,9.76,14.98
1668,10/03/24 09:45:00 PM,9.64,15.00
1669,10/03/24 10:00:00 PM,9.50,14.98
1670,10/03/24 10:15:00 PM,9.32,14.94
1671,10/03/24 10:30:00 PM,9.49,14.92
1672,10/03/24 10:45:00 PM,9.32,14.94
1673,10/03/24 11:00:00 PM,9.08,14.98
1674,10/03/24 11:15:00 PM,9.70,14.96
1675,10/03/24 11:30:00 PM,9.41,14.94
1676,10/03/24 11:45:00 PM,9.30,14.90
1677,10/04/24 12:00:00 AM,9.02,14.80
1678,10/04/24 12:15:00 AM,8.36,14.66
1679,10/04/24 12:30:00 AM,6.86,14.50
1680,10/04/24 12:45:00 AM,7.73,14.50
1681,10/04/24 01:00:00 AM,7.28,14.34
1682,10/04/24 01:15:00 AM,7.03,14.08
1683,10/04/24 01:30:00 AM,6.62,13.70
1684,10/04/24 01:45:00 AM,6.97,13.80
1685,10/04/24 02:00:00 AM,7.26,14.18
1686,10/04/24 02:15:00 AM,7.32,14.44
1687,10/04/24 02:30:00 AM,7.95,14.54
1688,10/04/24 02:45:00 AM,8.37,14.54
1689,10/04/24 03:00:00 AM,8.69,14.54
1690,10/04/24 03:15:00 AM,8.11,14.56
1691,10/04/24 03:30:00 AM,8.56,14.50
1692,10/04/24 03:45:00 AM,7.24,13.96
1693,10/04/24 04:00:00 AM,7.29,13.98
1694,10/04/24 04:15:00 AM,7.20,14.20
1695,10/04/24 04:30:00 AM,8.55,14.36
1696,10/04/24 04:45:00 AM,9.12,14.62
1697,10/04/24 05:00:00 AM,7.58,14.44
1698,10/04/24 05:15:00 AM,7.20,14.10
1699,10/04/24 05:30:00 AM,8.63,14.28
1700,10/04/24 05:45:00 AM,8.73,14.42
1701,10/04/24 06:00:00 AM,7.94,14.48
1702,10/04/24 06:15:00 AM,8.25,14.48
1703,10/04/24 06:30:00 AM,7.41,14.46
1704,10/04/24 06:45:00 AM,7.09,14.46
1705,10/04/24 07:00:00 AM,8.19,14.48
1706,10/04/24 07:15:00 AM,8.36,14.48
1707,10/04/24 07:30:00 AM,8.23,14.54
1708,10/04/24 07:45:00 AM,7.66,14.64
1709,10/04/24 08:00:00 AM,7.91,14.70
1710,10/04/24 08:15:00 AM,8.09,14.68
1711,10/04/24 08:30:00 AM,7.84,14.68
1712,10/04/24 08:45:00 AM,7.77,14.66
1713,10/04/24 09:00:00 AM,7.69,14.68
1714,10/04/24 09:15:00 AM,7.51,14.68
1715,10/04/24 09:30:00 AM,6.94,14.66
1716,10/04/24 09:45:00 AM,6.83,14.62
1717,10/04/24 10:00:00 AM,7.26,14.60
1718,10/04/24 10:15:00 AM,7.16,14.60
1719,10/04/24 10:30:00 AM,7.79,14.58
1720,10/04/24 10:45:00 AM,7.63,14.56
1721,10/04/24 11:00:00 AM,7.86,14.56
1722,10/04/24 11:15:00 AM,7.65,14.56
1723,10/04/24 11:30:00 AM,7.05,14.58
1724,10/04/24 11:45:00 AM,7.18,14.60
1725,10/04/24 12:00:00 PM,7.92,14.62
1726,10/04/24 12:15:00 PM,7.86,14.64
1727,10/04/24 12:30:00 PM,8.14,14.68
1728,10/04/24 12:45:00 PM,8.13,14.74
1729,10/04/24 01:00:00 PM,7.97,14.80
1730,10/04/24 01:15:00 PM,8.17,14.86
1731,10/04/24 01:30:00 PM,8.96,14.92
1732,10/04/24 01:45:00 PM,9.05,15.02
1733,10/04/24 02:00:00 PM,8.27,14.98
1734,10/04/24 02:15:00 PM,8.20,14.84
1735,10/04/24 02:30:00 PM,7.09,14.82
1736,10/04/24 02:45:00 PM,6.28,14.82
1737,10/04/24 03:00:00 PM,5.27,14.86
1738,10/04/24 03:15:00 PM,6.43,14.94
1739,10/04/24 03:30:00 PM,5.90,14.94
1740,10/04/24 03:45:00 PM,5.91,14.84
1741,10/04/24 04:00:00 PM,6.14,14.82
1742,10/04/24 04:15:00 PM,5.12,14.82
1743,10/04/24 04:30:00 PM,5.46,14.70
1744,10/04/24 04:45:00 PM,4.81,14.62
1745,10/04/24 05:00:00 PM,4.67,14.62
1746,10/04/24 05:15:00 PM,5.28,14.64
1747,10/04/24 05:30:00 PM,4.97,14.66
1748,10/04/24 05:45:00 PM,5.41,14.68
1749,10/04/24 06:00:00 PM,4.37,14.68
1750,10/04/24 06:15:00 PM,5.64,14.68
1751,10/04/24 06:30:00 PM,5.40,14.70
1752,10/04/24 06:45:00 PM,6.29,14.68
1753,10/04/24 07:00:00 PM,7.89,14.66
1754,10/04/24 07:15:00 PM,8.13,14.66
1755,10/04/24 07:30:00 PM,9.10,14.68
1756,10/04/24 07:45:00 PM,8.43,14.62
1757,10/04/24 08:00:00 PM,9.04,14.62
1758,10/04/24 08:15:00 PM,9.27,14.62
1759,10/04/24 08:30:00 PM,9.34,14.64
1760,10/04/24 08:45:00 PM,9.39,14.64
1761,10/04/24 09:00:00 PM,9.44,14.64
1762,10/04/24 09:15:00 PM,9.50,14.64
1763,10/04/24 09:30:00 PM,9.40,14.64
1764,10/04/24 09:45:00 PM,9.37,14.64
1765,10/04/24 10:00:00 PM,9.39,14.66
1766,10/04/24 10:15:00 PM,9.16,14.66
1767,10/04/24 10:30:00 PM,9.23,14.66
1768,10/04/24 10:45:00 PM,9.25,14.66
1769,10/04/24 11:00:00 PM,9.20,14.64
1770,10/04/24 11:15:00 PM,9.11,14.62
1771,10/04/24 11:30:00 PM,8.94,14.56
1772,10/04/24 11:45:00 PM,8.13,14.48
1773,10/05/24 12:00:00 AM,7.68,14.38
1774,10/05/24 12:15:00 AM,7.39,14.14
1775,10/05/24 12:30:00 AM,7.49,13.98
1776,10/05/24 12:45:00 AM,5.49,13.90
1777,10/05/24 01:00:00 AM,5.91,12.10
1778,10/05/24 01:15:00 AM,8.91,9.74
1779,10/05/24 01:30:00 AM,8.88,9.24
1780,10/05/24 01:45:00 AM,9.20,8.98
1781,10/05/24 02:00:00 AM,9.16,8.66
1782,10/05/24 02:15:00 AM,8.76,8.42
1783,10/05/24 02:30:00 AM,8.62,8.20
1784,10/05/24 02:45:00 AM,6.58,10.14
1785,10/05/24 03:00:00 AM,7.17,13.40
1786,10/05/24 03:15:00 AM,7.85,14.04
1787,10/05/24 03:30:00 AM,7.84,14.24
1788,10/05/24 03:45:00 AM,6.89,14.22
1789,10/05/24 04:00:00 AM,7.80,14.24
1790,10/05/24 04:15:00 AM,6.43,13.86
1791,10/05/24 04:30:00 AM,6.55,13.84
1792,10/05/24 04:45:00 AM,6.81,14.02
1793,10/05/24 05:00:00 AM,6.67,14.14
1794,10/05/24 05:15:00 AM,6.97,14.28
1795,10/05/24 05:30:00 AM,7.16,14.30
1796,10/05/24 05:45:00 AM,8.06,14.32
1797,10/05/24 06:00:00 AM,8.35,14.40
1798,10/05/24 06:15:00 AM,7.95,14.48
1799,10/05/24 06:30:00 AM,6.66,14.50
1800,10/05/24 06:45:00 AM,8.42,14.52
1801,10/05/24 07:00:00 AM,8.55,14.56
1802,10/05/24 07:15:00 AM,7.19,14.58
1803,10/05/24 07:30:00 AM,6.00,14.58
1804,10/05/24 07:45:00 AM,7.01,14.58
1805,10/05/24 08:00:00 AM,6.12,14.48
1806,10/05/24 08:15:00 AM,5.05,14.38
1807,10/05/24 08:30:00 AM,5.64,14.56
1808,10/05/24 08:45:00 AM,6.68,14.60
1809,10/05/24 09:00:00 AM,7.78,14.60
1810,10/05/24 09:15:00 AM,7.37,14.60
1811,10/05/24 09:30:00 AM,7.34,14.60
1812,10/05/24 09:45:00 AM,6.43,14.60
1813,10/05/24 10:00:00 AM,7.24,14.62
1814,10/05/24 10:15:00 AM,7.67,14.62
1815,10/05/24 10:30:00 AM,7.39,14.62
1816,10/05/24 10:45:00 AM,6.17,14.62
1817,10/05/24 11:00:00 AM,6.09,14.64
1818,10/05/24 11:15:00 AM,7.53,14.66
1819,10/05/24 11:30:00 AM,7.09,14.70
1820,10/05/24 11:45:00 AM,7.53,14.74
1821,10/05/24 12:00:00 PM,7.68,14.76
1822,10/05/24 12:15:00 PM,7.51,14.80
1823,10/05/24 12:30:00 PM,7.44,14.84
1824,10/05/24 12:45:00 PM,7.10,14.94
1825,10/05/24 01:00:00 PM,6.89,15.04
1826,10/05/24 01:15:00 PM,6.11,15.22
1827,10/05/24 01:30:00 PM,7.03,15.28
1828,10/05/24 01:45:00 PM,6.77,15.30
1829,10/05/24 02:00:00 PM,6.12,15.16
1830,10/05/24 02:15:00 PM,6.66,15.10
1831,10/05/24 02:30:00 PM,5.75,14.98
1832,10/05/24 02:45:00 PM,7.24,14.94
1833,10/05/24 03:00:00 PM,7.02,14.92
1834,10/05/24 03:15:00 PM,7.05,14.86
1835,10/05/24 03:30:00 PM,6.01,14.82
1836,10/05/24 03:45:00 PM,6.89,14.82
1837,10/05/24 04:00:00 PM,5.78,14.86
1838,10/05/24 04:15:00 PM,5.01,14.84
1839,10/05/24 04:30:00 PM,5.75,14.82
1840,10/05/24 04:45:00 PM,5.89,14.82
1841,10/05/24 05:00:00 PM,5.39,14.78
1842,10/05/24 05:15:00 PM,5.46,14.76
1843,10/05/24 05:30:00 PM,5.56,14.68
1844,10/05/24 05:45:00 PM,5.36,14.64
1845,10/05/24 06:00:00 PM,4.93,14.62
1846,10/05/24 06:15:00 PM,6.00,14.60
1847,10/05/24 06:30:00 PM,6.31,14.68
1848,10/05/24 06:45:00 PM,6.65,14.70
1849,10/05/24 07:00:00 PM,7.39,14.74
1850,10/05/24 07:15:00 PM,8.55,14.92
1851,10/05/24 07:30:00 PM,7.94,14.90
1852,10/05/24 07:45:00 PM,8.13,14.88
1853,10/05/24 08:00:00 PM,8.29,14.88
1854,10/05/24 08:15:00 PM,8.25,14.80
1855,10/05/24 08:30:00 PM,7.25,14.76
1856,10/05/24 08:45:00 PM,7.66,14.70
1857,10/05/24 09:00:00 PM,7.73,14.60
1858,10/05/24 09:15:00 PM,7.18,14.56
1859,10/05/24 09:30:00 PM,5.91,14.56
1860,10/05/24 09:45:00 PM,6.86,14.56
1861,10/05/24 10:00:00 PM,7.19,14.58
1862,10/05/24 10:15:00 PM,8.46,14.66
1863,10/05/24 10:30:00 PM,9.31,14.86
1864,10/05/24 10:45:00 PM,10.18,15.12
1865,10/05/24 11:00:00 PM,9.70,15.28
1866,10/05/24 11:15:00 PM,9.27,15.30
1867,10/05/24 11:30:00 PM,8.78,15.24
1868,10/05/24 11:45:00 PM,8.94,15.18
1869,10/06/24 12:00:00 AM,8.50,15.16
1870,10/06/24 12:15:00 AM,8.14,15.10
1871,10/06/24 12:30:00 AM,7.88,15.00
1872,10/06/24 12:45:00 AM,7.24,14.66
1873,10/06/24 01:00:00 AM,5.95,14.66
1874,10/06/24 01:15:00 AM,5.96,14.46
1875,10/06/24 01:30:00 AM,8.54,10.54
1876,10/06/24 01:45:00 AM,11.66,9.04
1877,10/06/24 02:00:00 AM,11.81,8.70
1878,10/06/24 02:15:00 AM,11.92,8.50
1879,10/06/24 02:30:00 AM,11.98,8.30
1880,10/06/24 02:45:00 AM,12.03,8.18
1881,10/06/24 03:00:00 AM,12.01,8.00
1882,10/06/24 03:15:00 AM,7.08,8.22
1883,10/06/24 03:30:00 AM,7.37,13.54
1884,10/06/24 03:45:00 AM,8.09,14.22
1885,10/06/24 04:00:00 AM,8.42,14.38
1886,10/06/24 04:15:00 AM,8.10,14.42
1887,10/06/24 04:30:00 AM,7.73,14.44
1888,10/06/24 04:45:00 AM,6.67,14.12
1889,10/06/24 05:00:00 AM,6.63,14.00
1890,10/06/24 05:15:00 AM,7.31,14.42
1891,10/06/24 05:30:00 AM,8.74,14.52
1892,10/06/24 05:45:00 AM,6.69,14.14
1893,10/06/24 06:00:00 AM,7.75,14.02
1894,10/06/24 06:15:00 AM,7.53,14.00
1895,10/06/24 06:30:00 AM,8.04,14.22
1896,10/06/24 06:45:00 AM,7.62,14.32
1897,10/06/24 07:00:00 AM,7.92,14.28
1898,10/06/24 07:15:00 AM,6.17,14.30
1899,10/06/24 07:30:00 AM,5.47,14.24
1900,10/06/24 07:45:00 AM,3.93,14.22
1901,10/06/24 08:00:00 AM,3.28,14.24
1902,10/06/24 08:15:00 AM,4.47,14.24
1903,10/06/24 08:30:00 AM,5.60,14.30
1904,10/06/24 08:45:00 AM,7.68,14.38
1905,10/06/24 09:00:00 AM,8.47,14.42
1906,10/06/24 09:15:00 AM,7.69,14.56
1907,10/06/24 09:30:00 AM,8.00,14.60
1908,10/06/24 09:45:00 AM,8.00,14.60
1909,10/06/24 10:00:00 AM,8.52,14.60
1910,10/06/24 10:15:00 AM,8.16,14.60
1911,10/06/24 10:30:00 AM,8.54,14.62
1912,10/06/24 10:45:00 AM,9.20,14.62
1913,10/06/24 11:00:00 AM,9.23,14.66
1914,10/06/24 11:15:00 AM,9.73,14.68
1915,10/06/24 11:30:00 AM,9.66,14.70
1916,10/06/24 11:45:00 AM,10.08,14.74
1917,10/06/24 12:00:00 PM,10.05,14.76
1918,10/06/24 12:15:00 PM,10.26,14.78
1919,10/06/24 12:30:00 PM,10.42,14.82
1920,10/06/24 12:45:00 PM,10.32,14.90
1921,10/06/24 01:00:00 PM,10.06,15.00
1922,10/06/24 01:15:00 PM,9.83,15.06
1923,10/06/24 01:30:00 PM,10.02,15.10
1924,10/06/24 01:45:00 PM,11.15,15.16
1925,10/06/24 02:00:00 PM,10.92,15.20
1926,10/06/24 02:15:00 PM,11.21,15.34
1927,10/06/24 02:30:00 PM,10.96,15.28
1928,10/06/24 02:45:00 PM,10.13,15.10
1929,10/06/24 03:00:00 PM,10.24,15.00
1930,10/06/24 03:15:00 PM,9.20,14.92
1931,10/06/24 03:30:00 PM,8.02,14.80
1932,10/06/24 03:45:00 PM,8.39,14.72
1933,10/06/24 04:00:00 PM,8.00,14.68
1934,10/06/24 04:15:00 PM,7.27,14.70
1935,10/06/24 04:30:00 PM,8.09,14.70
1936,10/06/24 04:45:00 PM,8.54,14.68
1937,10/06/24 05:00:00 PM,8.00,14.68
1938,10/06/24 05:15:00 PM,7.15,14.68
1939,10/06/24 05:30:00 PM,8.10,14.68
1940,10/06/24 05:45:00 PM,7.80,14.66
1941,10/06/24 06:00:00 PM,8.13,14.56
1942,10/06/24 06:15:00 PM,7.23,14.44
1943,10/06/24 06:30:00 PM,8.14,14.42
1944,10/06/24 06:45:00 PM,6.92,14.42
1945,10/06/24 07:00:00 PM,7.69,14.44
1946,10/06/24 07:15:00 PM,8.31,14.50
1947,10/06/24 07:30:00 PM,8.28,14.48
1948,10/06/24 07:45:00 PM,8.51,14.46
1949,10/06/24 08:00:00 PM,7.60,14.42
1950,10/06/24 08:15:00 PM,7.65,14.40
1951,10/06/24 08:30:00 PM,7.61,14.40
1952,10/06/24 08:45:00 PM,7.41,14.40
1953,10/06/24 09:00:00 PM,7.49,14.38
1954,10/06/24 09:15:00 PM,8.38,14.38
1955,10/06/24 09:30:00 PM,7.74,14.38
1956,10/06/24 09:45:00 PM,7.75,14.40
1957,10/06/24 10:00:00 PM,7.86,14.40
1958,10/06/24 10:15:00 PM,7.87,14.42
1959,10/06/24 10:30:00 PM,7.93,14.42
1960,10/06/24 10:45:00 PM,8.05,14.42
1961,10/06/24 11:00:00 PM,8.22,14.42
1962,10/06/24 11:15:00 PM,7.94,14.40
1963,10/06/24 11:30:00 PM,7.96,14.38
1964,10/06/24 11:45:00 PM,7.86,14.38
1965,10/07/24 12:00:00 AM,8.08,14.36
1966,10/07/24 12:15:00 AM,8.51,14.42
1967,10/07/24 12:30:00 AM,8.43,14.50
1968,10/07/24 12:45:00 AM,7.65,14.46
1969,10/07/24 01:00:00 AM,7.01,14.28
1970,10/07/24 01:15:00 AM,5.29,14.02
1971,10/07/24 01:30:00 AM,4.46,14.04
1972,10/07/24 01:45:00 AM,5.57,12.48
1973,10/07/24 02:00:00 AM,5.24,10.10
1974,10/07/24 02:15:00 AM,5.67,9.38
1975,10/07/24 02:30:00 AM,6.18,9.10
1976,10/07/24 02:45:00 AM,6.07,8.96
1977,10/07/24 03:00:00 AM,6.28,8.72
1978,10/07/24 03:15:00 AM,6.18,8.56
1979,10/07/24 03:30:00 AM,6.66,8.42
1980,10/07/24 03:45:00 AM,5.88,8.48
1981,10/07/24 04:00:00 AM,7.84,13.08
1982,10/07/24 04:15:00 AM,7.97,13.96
1983,10/07/24 04:30:00 AM,10.17,14.32
1984,10/07/24 04:45:00 AM,10.51,14.54
1985,10/07/24 05:00:00 AM,9.46,14.56
1986,10/07/24 05:15:00 AM,8.25,13.88
1987,10/07/24 05:30:00 AM,6.58,13.76
1988,10/07/24 05:45:00 AM,5.67,13.64
1989,10/07/24 06:00:00 AM,8.10,14.00
1990,10/07/24 06:15:00 AM,7.28,14.08
1991,10/07/24 06:30:00 AM,6.73,14.24
1992,10/07/24 06:45:00 AM,7.88,14.36
1993,10/07/24 07:00:00 AM,8.88,14.38
1994,10/07/24 07:15:00 AM,6.59,14.42
1995,10/07/24 07:30:00 AM,7.27,14.42
1996,10/07/24 07:45:00 AM,6.67,14.44
1997,10/07/24 08:00:00 AM,6.80,14.22
1998,10/07/24 08:15:00 AM,7.97,14.32
1999,10/07/24 08:30:00 AM,7.26,14.32
2000,10/07/24 08:45:00 AM,6.63,14.50
2001,10/07/24 09:00:00 AM,6.58,14.50
2002,10/07/24 09:15:00 AM,6.50,14.50
2003,10/07/24 09:30:00 AM,5.99,14.48
2004,10/07/24 09:45:00 AM,7.22,14.44
2005,10/07/24 10:00:00 AM,8.62,14.52
2006,10/07/24 10:15:00 AM,8.87,14.54
2007,10/07/24 10:30:00 AM,8.80,14.54
2008,10/07/24 10:45:00 AM,9.27,14.56
2009,10/07/24 11:00:00 AM,9.68,14.58
2010,10/07/24 11:15:00 AM,9.61,14.60
2011,10/07/24 11:30:00 AM,9.70,14.62
2012,10/07/24 11:45:00 AM,9.47,14.62
2013,10/07/24 12:00:00 PM,9.87,14.66
2014,10/07/24 12:15:00 PM,10.13,14.70
2015,10/07/24 12:30:00 PM,10.50,14.74
2016,10/07/24 12:45:00 PM,11.09,14.78
2017,10/07/24 01:00:00 PM,11.25,14.82
2018,10/07/24 01:15:00 PM,11.70,14.86
2019,10/07/24 01:30:00 PM,11.97,14.88
2020,10/07/24 01:45:00 PM,10.99,14.90
2021,10/07/24 02:00:00 PM,10.44,14.90
2022,10/07/24 02:15:00 PM,10.21,14.84
2023,10/07/24 02:30:00 PM,10.53,14.84
2024,10/07/24 02:45:00 PM,6.72,14.86
2025,10/07/24 03:00:00 PM,7.52,14.96
2026,10/07/24 03:15:00 PM,10.19,14.82
2027,10/07/24 03:30:00 PM,9.49,14.80
2028,10/07/24 03:45:00 PM,9.63,14.76
2029,10/07/24 04:00:00 PM,9.36,14.68
2030,10/07/24 04:15:00 PM,8.50,14.62
2031,10/07/24 04:30:00 PM,9.25,14.60
2032,10/07/24 04:45:00 PM,9.10,14.58
2033,10/07/24 05:00:00 PM,8.70,14.56
2034,10/07/24 05:15:00 PM,7.45,14.56
2035,10/07/24 05:30:00 PM,8.94,14.58
2036,10/07/24 05:45:00 PM,8.30,14.58
2037,10/07/24 06:00:00 PM,7.68,14.60
2038,10/07/24 06:15:00 PM,8.79,14.60
2039,10/07/24 06:30:00 PM,8.63,14.60
2040,10/07/24 06:45:00 PM,6.64,14.52
2041,10/07/24 07:00:00 PM,7.34,14.46
2042,10/07/24 07:15:00 PM,8.44,14.54
2043,10/07/24 07:30:00 PM,7.84,14.58
2044,10/07/24 07:45:00 PM,9.75,14.62
2045,10/07/24 08:00:00 PM,9.68,14.62
2046,10/07/24 08:15:00 PM,9.30,14.60
2047,10/07/24 08:30:00 PM,8.20,14.58
2048,10/07/24 08:45:00 PM,7.88,14.56
2049,10/07/24 09:00:00 PM,8.67,14.52
2050,10/07/24 09:15:00 PM,8.34,14.52
2051,10/07/24 09:30:00 PM,8.54,14.48
2052,10/07/24 09:45:00 PM,8.65,14.46
2053,10/07/24 10:00:00 PM,8.63,14.48
2054,10/07/24 10:15:00 PM,8.73,14.48
2055,10/07/24 10:30:00 PM,8.74,14.50
2056,10/07/24 10:45:00 PM,8.82,14.52
2057,10/07/24 11:00:00 PM,9.07,14.56
2058,10/07/24 11:15:00 PM,9.84,14.86
2059,10/07/24 11:30:00 PM,10.06,14.94
2060,10/07/24 11:45:00 PM,10.68,15.08
2061,10/08/24 12:00:00 AM,10.26,15.16
2062,10/08/24 12:15:00 AM,11.01,15.32
2063,10/08/24 12:30:00 AM,11.16,15.38
2064,10/08/24 12:45:00 AM,10.98,15.34
2065,10/08/24 01:00:00 AM,10.95,15.32
2066,10/08/24 01:15:00 AM,10.84,15.30
2067,10/08/24 01:30:00 AM,10.34,15.24
2068,10/08/24 01:45:00 AM,10.22,15.22
2069,10/08/24 02:00:00 AM,8.50,15.14
2070,10/08/24 02:15:00 AM,9.03,15.06
2071,10/08/24 02:30:00 AM,8.38,14.20
2072,10/08/24 02:45:00 AM,10.78,12.50
2073,10/08/24 03:00:00 AM,10.89,12.24
2074,10/08/24 03:15:00 AM,10.87,12.26
2075,10/08/24 03:30:00 AM,10.89,12.22
2076,10/08/24 03:45:00 AM,10.89,12.22
2077,10/08/24 04:00:00 AM,10.85,12.32
2078,10/08/24 04:15:00 AM,7.26,12.58
2079,10/08/24 04:30:00 AM,7.25,14.44
2080,10/08/24 04:45:00 AM,8.03,14.74
2081,10/08/24 05:00:00 AM,8.47,14.78
2082,10/08/24 05:15:00 AM,8.40,14.80
2083,10/08/24 05:30:00 AM,8.21,14.78
2084,10/08/24 05:45:00 AM,7.50,14.78
2085,10/08/24 06:00:00 AM,8.85,14.80
2086,10/08/24 06:15:00 AM,9.30,14.82
2087,10/08/24 06:30:00 AM,9.58,14.84
2088,10/08/24 06:45:00 AM,8.69,14.84
2089,10/08/24 07:00:00 AM,9.48,14.86
2090,10/08/24 07:15:00 AM,7.76,14.74
2091,10/08/24 07:30:00 AM,7.93,14.78
2092,10/08/24 07:45:00 AM,8.36,14.82
2093,10/08/24 08:00:00 AM,9.17,14.80
2094,10/08/24 08:15:00 AM,8.00,14.78
2095,10/08/24 08:30:00 AM,8.79,14.78
2096,10/08/24 08:45:00 AM,9.19,14.78
2097,10/08/24 09:00:00 AM,9.36,14.76
2098,10/08/24 09:15:00 AM,9.48,14.74
2099,10/08/24 09:30:00 AM,9.51,14.70
2100,10/08/24 09:45:00 AM,9.44,14.68
2101,10/08/24 10:00:00 AM,9.44,14.68
2102,10/08/24 10:15:00 AM,9.14,14.66
2103,10/08/24 10:30:00 AM,9.10,14.66
2104,10/08/24 10:45:00 AM,9.45,14.64
2105,10/08/24 11:00:00 AM,9.47,14.64
2106,10/08/24 11:15:00 AM,9.54,14.64
2107,10/08/24 11:30:00 AM,9.55,14.66
2108,10/08/24 11:45:00 AM,9.40,14.66
2109,10/08/24 12:00:00 PM,9.40,14.68
2110,10/08/24 12:15:00 PM,9.70,14.70
2111,10/08/24 12:30:00 PM,10.09,14.72
2112,10/08/24 12:45:00 PM,10.25,14.74
2113,10/08/24 01:00:00 PM,10.43,14.76
2114,10/08/24 01:15:00 PM,10.73,14.78
2115,10/08/24 01:30:00 PM,11.03,14.80
2116,10/08/24 01:45:00 PM,10.96,14.82
2117,10/08/24 02:00:00 PM,10.86,14.84
2118,10/08/24 02:15:00 PM,9.32,14.84
2119,10/08/24 02:30:00 PM,9.37,14.82
2120,10/08/24 02:45:00 PM,10.06,14.80
2121,10/08/24 03:00:00 PM,9.28,14.80
2122,10/08/24 03:15:00 PM,9.51,14.76
2123,10/08/24 03:30:00 PM,9.32,14.78
2124,10/08/24 03:45:00 PM,8.52,14.68
2125,10/08/24 04:00:00 PM,8.40,14.66
2126,10/08/24 04:15:00 PM,8.68,14.64
2127,10/08/24 04:30:00 PM,8.63,14.60
2128,10/08/24 04:45:00 PM,8.16,14.56
2129,10/08/24 05:00:00 PM,7.19,14.56
2130,10/08/24 05:15:00 PM,8.02,14.54
2131,10/08/24 05:30:00 PM,6.39,14.54
2132,10/08/24 05:45:00 PM,7.24,14.58
2133,10/08/24 06:00:00 PM,7.62,14.66
2134,10/08/24 06:15:00 PM,8.03,14.68
2135,10/08/24 06:30:00 PM,4.69,14.62
2136,10/08/24 06:45:00 PM,7.25,14.64
2137,10/08/24 07:00:00 PM,8.86,14.64
2138,10/08/24 07:15:00 PM,8.06,14.62
2139,10/08/24 07:30:00 PM,7.12,14.62
2140,10/08/24 07:45:00 PM,7.53,14.58
2141,10/08/24 08:00:00 PM,7.37,14.54
2142,10/08/24 08:15:00 PM,8.31,14.54
2143,10/08/24 08:30:00 PM,7.65,14.52
2144,10/08/24 08:45:00 PM,8.18,14.52
2145,10/08/24 09:00:00 PM,8.38,14.52
2146,10/08/24 09:15:00 PM,8.70,14.52
2147,10/08/24 09:30:00 PM,8.72,14.54
2148,10/08/24 09:45:00 PM,8.91,14.54
2149,10/08/24 10:00:00 PM,9.01,14.52
2150,10/08/24 10:15:00 PM,8.97,14.50
2151,10/08/24 10:30:00 PM,8.93,14.48
2152,10/08/24 10:45:00 PM,8.94,14.48
2153,10/08/24 11:00:00 PM,8.94,14.50
2154,10/08/24 11:15:00 PM,8.98,14.50
2155,10/08/24 11:30:00 PM,9.04,14.50
2156,10/08/24 11:45:00 PM,9.10,14.52
2157,10/09/24 12:00:00 AM,9.06,14.52
2158,10/09/24 12:15:00 AM,9.07,14.54
2159,10/09/24 12:30:00 AM,9.24,14.56
2160,10/09/24 12:45:00 AM,9.25,14.56
2161,10/09/24 01:00:00 AM,9.23,14.58
2162,10/09/24 01:15:00 AM,9.20,14.58
2163,10/09/24 01:30:00 AM,9.06,14.56
2164,10/09/24 01:45:00 AM,8.93,14.54
2165,10/09/24 02:00:00 AM,8.73,14.54
2166,10/09/24 02:15:00 AM,8.61,14.52
