"Plot Title: Chel_DO_2"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 21837009, SEN S/N: 21837009, LBL: DO)","Temp, °C (LGR S/N: 21837009, SEN S/N: 21837009, LBL: Temp)"
18028,04/24/24 04:45:00 AM,5.93,10.96
18029,04/24/24 05:00:00 AM,8.87,11.08
18030,04/24/24 05:15:00 AM,9.76,11.04
18031,04/24/24 05:30:00 AM,8.82,11.02
18032,04/24/24 05:45:00 AM,8.25,11.00
18033,04/24/24 06:00:00 AM,7.64,11.00
18034,04/24/24 06:15:00 AM,7.96,11.02
18035,04/24/24 06:30:00 AM,8.84,11.00
18036,04/24/24 06:45:00 AM,10.16,11.02
18037,04/24/24 07:00:00 AM,10.82,11.00
18038,04/24/24 07:15:00 AM,10.40,11.00
18039,04/24/24 07:30:00 AM,11.39,11.04
18040,04/24/24 07:45:00 AM,11.28,11.10
18041,04/24/24 08:00:00 AM,11.87,11.18
18042,04/24/24 08:15:00 AM,12.73,11.34
18043,04/24/24 08:30:00 AM,12.99,11.40
18044,04/24/24 08:45:00 AM,13.10,11.40
18045,04/24/24 09:00:00 AM,13.16,11.36
18046,04/24/24 09:15:00 AM,13.11,11.36
18047,04/24/24 09:30:00 AM,13.37,11.42
18048,04/24/24 09:45:00 AM,13.44,11.48
18049,04/24/24 10:00:00 AM,13.32,11.50
18050,04/24/24 10:15:00 AM,13.28,11.50
18051,04/24/24 10:30:00 AM,13.14,11.52
18052,04/24/24 10:45:00 AM,13.29,11.56
18053,04/24/24 11:00:00 AM,13.20,11.60
18054,04/24/24 11:15:00 AM,13.33,11.70
18055,04/24/24 11:30:00 AM,13.17,11.98
18056,04/24/24 11:45:00 AM,12.00,12.36
18057,04/24/24 12:00:00 PM,11.16,11.70
18058,04/24/24 12:15:00 PM,9.38,10.74
18059,04/24/24 12:30:00 PM,8.75,11.34
18060,04/24/24 12:45:00 PM,8.85,12.20
18061,04/24/24 01:00:00 PM,8.80,12.42
18062,04/24/24 01:15:00 PM,8.86,12.22
18063,04/24/24 01:30:00 PM,8.90,12.44
18064,04/24/24 01:45:00 PM,8.93,12.72
18065,04/24/24 02:00:00 PM,8.95,13.20
18066,04/24/24 02:15:00 PM,9.03,13.84
18067,04/24/24 02:30:00 PM,11.35,12.46
18068,04/24/24 02:45:00 PM,11.70,12.18
18069,04/24/24 03:00:00 PM,10.91,12.08
18070,04/24/24 03:15:00 PM,10.20,12.18
18071,04/24/24 03:30:00 PM,9.84,12.10
18072,04/24/24 03:45:00 PM,10.13,11.74
18073,04/24/24 04:00:00 PM,10.52,11.44
18074,04/24/24 04:15:00 PM,10.32,11.46
18075,04/24/24 04:30:00 PM,9.34,11.52
18076,04/24/24 04:45:00 PM,8.62,11.56
18077,04/24/24 05:00:00 PM,8.02,11.58
18078,04/24/24 05:15:00 PM,8.12,11.60
18079,04/24/24 05:30:00 PM,8.21,11.46
18080,04/24/24 05:45:00 PM,7.18,11.28
18081,04/24/24 06:00:00 PM,6.67,11.30
18082,04/24/24 06:15:00 PM,9.51,11.36
18083,04/24/24 06:30:00 PM,11.80,11.44
18084,04/24/24 06:45:00 PM,10.80,11.38
18085,04/24/24 07:00:00 PM,10.75,11.22
18086,04/24/24 07:15:00 PM,10.99,11.22
18087,04/24/24 07:30:00 PM,11.63,11.18
18088,04/24/24 07:45:00 PM,11.88,11.26
18089,04/24/24 08:00:00 PM,11.73,11.36
18090,04/24/24 08:15:00 PM,12.00,11.44
18091,04/24/24 08:30:00 PM,12.30,11.48
18092,04/24/24 08:45:00 PM,12.14,11.48
18093,04/24/24 09:00:00 PM,12.57,11.52
18094,04/24/24 09:15:00 PM,12.11,11.52
18095,04/24/24 09:30:00 PM,11.42,11.52
18096,04/24/24 09:45:00 PM,10.50,11.30
18097,04/24/24 10:00:00 PM,10.85,11.24
18098,04/24/24 10:15:00 PM,11.93,11.32
18099,04/24/24 10:30:00 PM,11.84,11.32
18100,04/24/24 10:45:00 PM,11.89,11.24
18101,04/24/24 11:00:00 PM,11.80,11.20
18102,04/24/24 11:15:00 PM,12.00,11.20
18103,04/24/24 11:30:00 PM,11.96,11.26
18104,04/24/24 11:45:00 PM,12.46,11.36
18105,04/25/24 12:00:00 AM,12.45,11.48
18106,04/25/24 12:15:00 AM,12.57,11.56
18107,04/25/24 12:30:00 AM,12.25,11.60
18108,04/25/24 12:45:00 AM,12.23,11.60
18109,04/25/24 01:00:00 AM,11.50,11.58
18110,04/25/24 01:15:00 AM,9.43,11.54
18111,04/25/24 01:30:00 AM,8.67,11.52
18112,04/25/24 01:45:00 AM,8.28,11.50
18113,04/25/24 02:00:00 AM,5.98,11.52
18114,04/25/24 02:15:00 AM,5.53,11.56
18115,04/25/24 02:30:00 AM,5.33,11.58
18116,04/25/24 02:45:00 AM,4.53,11.60
18117,04/25/24 03:00:00 AM,4.71,11.62
18118,04/25/24 03:15:00 AM,4.08,11.60
18119,04/25/24 03:30:00 AM,4.75,11.60
18120,04/25/24 03:45:00 AM,5.40,11.42
18121,04/25/24 04:00:00 AM,5.71,11.12
18122,04/25/24 04:15:00 AM,6.10,11.02
18123,04/25/24 04:30:00 AM,6.01,11.00
18124,04/25/24 04:45:00 AM,6.18,11.02
18125,04/25/24 05:00:00 AM,6.77,11.00
18126,04/25/24 05:15:00 AM,5.87,10.96
18127,04/25/24 05:30:00 AM,5.08,10.98
18128,04/25/24 05:45:00 AM,7.18,11.04
18129,04/25/24 06:00:00 AM,8.19,11.04
18130,04/25/24 06:15:00 AM,8.91,11.04
18131,04/25/24 06:30:00 AM,9.69,11.02
18132,04/25/24 06:45:00 AM,9.89,11.02
18133,04/25/24 07:00:00 AM,9.84,11.02
18134,04/25/24 07:15:00 AM,10.23,11.06
18135,04/25/24 07:30:00 AM,9.92,11.10
18136,04/25/24 07:45:00 AM,9.95,11.18
18137,04/25/24 08:00:00 AM,11.29,11.26
18138,04/25/24 08:15:00 AM,11.44,11.26
18139,04/25/24 08:30:00 AM,11.15,11.24
18140,04/25/24 08:45:00 AM,11.49,11.20
18141,04/25/24 09:00:00 AM,11.38,11.16
18142,04/25/24 09:15:00 AM,11.36,11.14
18143,04/25/24 09:30:00 AM,11.78,11.16
18144,04/25/24 09:45:00 AM,12.00,11.22
18145,04/25/24 10:00:00 AM,12.03,11.30
18146,04/25/24 10:15:00 AM,12.49,11.36
18147,04/25/24 10:30:00 AM,12.58,11.40
18148,04/25/24 10:45:00 AM,12.45,11.42
18149,04/25/24 11:00:00 AM,12.12,11.44
18150,04/25/24 11:15:00 AM,11.75,11.46
18151,04/25/24 11:30:00 AM,12.22,11.48
18152,04/25/24 11:45:00 AM,11.81,11.54
18153,04/25/24 12:00:00 PM,12.10,11.72
18154,04/25/24 12:15:00 PM,11.46,11.78
18155,04/25/24 12:30:00 PM,9.97,11.32
18156,04/25/24 12:45:00 PM,7.21,10.82
18157,04/25/24 01:00:00 PM,7.91,10.90
18158,04/25/24 01:15:00 PM,6.79,10.86
18159,04/25/24 01:30:00 PM,6.41,10.90
18160,04/25/24 01:45:00 PM,7.71,11.00
18161,04/25/24 02:00:00 PM,7.80,11.22
18162,04/25/24 02:15:00 PM,7.75,11.36
18163,04/25/24 02:30:00 PM,7.68,11.32
18164,04/25/24 02:45:00 PM,9.61,11.76
18165,04/25/24 03:00:00 PM,10.19,12.74
18166,04/25/24 03:15:00 PM,11.54,12.32
18167,04/25/24 03:30:00 PM,11.27,12.24
18168,04/25/24 03:45:00 PM,11.50,12.06
18169,04/25/24 04:00:00 PM,11.61,11.96
18170,04/25/24 04:15:00 PM,11.47,11.82
18171,04/25/24 04:30:00 PM,11.34,11.62
18172,04/25/24 04:45:00 PM,10.87,11.40
18173,04/25/24 05:00:00 PM,10.37,11.36
18174,04/25/24 05:15:00 PM,9.90,11.44
18175,04/25/24 05:30:00 PM,8.80,11.54
18176,04/25/24 05:45:00 PM,7.79,11.62
18177,04/25/24 06:00:00 PM,8.33,11.60
18178,04/25/24 06:15:00 PM,8.50,11.56
18179,04/25/24 06:30:00 PM,8.21,11.48
18180,04/25/24 06:45:00 PM,9.63,11.52
18181,04/25/24 07:00:00 PM,8.94,11.40
18182,04/25/24 07:15:00 PM,8.19,11.32
18183,04/25/24 07:30:00 PM,8.60,11.32
18184,04/25/24 07:45:00 PM,11.45,11.46
18185,04/25/24 08:00:00 PM,11.65,11.50
18186,04/25/24 08:15:00 PM,11.36,11.50
18187,04/25/24 08:30:00 PM,11.49,11.52
18188,04/25/24 08:45:00 PM,11.34,11.52
18189,04/25/24 09:00:00 PM,11.35,11.44
18190,04/25/24 09:15:00 PM,11.20,11.24
18191,04/25/24 09:30:00 PM,11.16,11.20
18192,04/25/24 09:45:00 PM,11.24,11.16
18193,04/25/24 10:00:00 PM,11.23,11.12
18194,04/25/24 10:15:00 PM,11.29,11.12
18195,04/25/24 10:30:00 PM,11.03,11.12
18196,04/25/24 10:45:00 PM,11.12,11.14
18197,04/25/24 11:00:00 PM,11.12,11.14
18198,04/25/24 11:15:00 PM,10.90,11.14
18199,04/25/24 11:30:00 PM,10.80,11.12
18200,04/25/24 11:45:00 PM,10.61,11.08
18201,04/26/24 12:00:00 AM,10.31,11.08
18202,04/26/24 12:15:00 AM,10.40,11.08
18203,04/26/24 12:30:00 AM,10.38,11.08
18204,04/26/24 12:45:00 AM,10.24,11.14
18205,04/26/24 01:00:00 AM,11.01,11.22
18206,04/26/24 01:15:00 AM,10.66,11.24
18207,04/26/24 01:30:00 AM,9.57,11.24
18208,04/26/24 01:45:00 AM,8.61,11.22
18209,04/26/24 02:00:00 AM,7.45,11.26
18210,04/26/24 02:15:00 AM,6.87,11.32
18211,04/26/24 02:30:00 AM,8.24,11.34
18212,04/26/24 02:45:00 AM,8.24,11.38
18213,04/26/24 03:00:00 AM,8.02,11.34
18214,04/26/24 03:15:00 AM,8.42,11.34
18215,04/26/24 03:30:00 AM,7.98,11.32
18216,04/26/24 03:45:00 AM,7.30,11.22
18217,04/26/24 04:00:00 AM,6.70,11.10
18218,04/26/24 04:15:00 AM,6.34,11.06
18219,04/26/24 04:30:00 AM,6.32,11.04
18220,04/26/24 04:45:00 AM,7.46,11.02
18221,04/26/24 05:00:00 AM,8.27,10.94
18222,04/26/24 05:15:00 AM,8.45,10.88
18223,04/26/24 05:30:00 AM,8.67,10.88
18224,04/26/24 05:45:00 AM,8.23,10.90
18225,04/26/24 06:00:00 AM,7.42,10.90
18226,04/26/24 06:15:00 AM,5.99,10.90
18227,04/26/24 06:30:00 AM,4.86,10.92
18228,04/26/24 06:45:00 AM,4.15,10.92
18229,04/26/24 07:00:00 AM,7.44,10.94
18230,04/26/24 07:15:00 AM,8.94,10.94
18231,04/26/24 07:30:00 AM,8.78,10.92
18232,04/26/24 07:45:00 AM,10.06,10.92
18233,04/26/24 08:00:00 AM,10.32,10.94
18234,04/26/24 08:15:00 AM,10.59,10.94
18235,04/26/24 08:30:00 AM,10.56,10.96
18236,04/26/24 08:45:00 AM,10.83,10.96
18237,04/26/24 09:00:00 AM,10.99,11.00
18238,04/26/24 09:15:00 AM,11.07,11.00
18239,04/26/24 09:30:00 AM,11.05,11.04
18240,04/26/24 09:45:00 AM,11.37,11.16
18241,04/26/24 10:00:00 AM,11.60,11.24
18242,04/26/24 10:15:00 AM,11.78,11.30
18243,04/26/24 10:30:00 AM,11.74,11.32
18244,04/26/24 10:45:00 AM,11.86,11.36
18245,04/26/24 11:00:00 AM,12.08,11.44
18246,04/26/24 11:15:00 AM,11.94,11.50
18247,04/26/24 11:30:00 AM,11.63,11.52
18248,04/26/24 11:45:00 AM,11.67,11.54
18249,04/26/24 12:00:00 PM,11.53,11.62
18250,04/26/24 12:15:00 PM,10.71,11.78
18251,04/26/24 12:30:00 PM,11.45,12.06
18252,04/26/24 12:45:00 PM,11.10,12.72
18253,04/26/24 01:00:00 PM,7.45,14.22
18254,04/26/24 01:15:00 PM,5.57,17.72
18255,04/26/24 01:30:00 PM,5.94,18.40
18256,04/26/24 01:45:00 PM,5.72,18.58
18257,04/26/24 02:00:00 PM,6.28,17.80
18258,04/26/24 02:15:00 PM,7.17,19.40
18259,04/26/24 02:30:00 PM,6.54,22.50
18260,04/26/24 02:45:00 PM,6.93,21.68
18261,04/26/24 03:00:00 PM,6.00,26.68
18262,04/26/24 03:15:00 PM,6.98,21.42
18263,04/26/24 03:30:00 PM,8.49,18.92
18264,04/26/24 03:45:00 PM,10.70,14.14
18265,04/26/24 04:00:00 PM,11.10,13.22
18266,04/26/24 04:15:00 PM,10.92,12.86
18267,04/26/24 04:30:00 PM,10.83,12.26
18268,04/26/24 04:45:00 PM,10.32,12.06
18269,04/26/24 05:00:00 PM,11.10,11.96
18270,04/26/24 05:15:00 PM,11.22,11.62
18271,04/26/24 05:30:00 PM,11.16,11.56
18272,04/26/24 05:45:00 PM,10.41,11.62
18273,04/26/24 06:00:00 PM,10.26,11.76
18274,04/26/24 06:15:00 PM,9.87,11.78
18275,04/26/24 06:30:00 PM,10.19,11.60
18276,04/26/24 06:45:00 PM,9.46,11.32
18277,04/26/24 07:00:00 PM,9.29,11.24
18278,04/26/24 07:15:00 PM,8.86,11.32
18279,04/26/24 07:30:00 PM,8.36,11.20
18280,04/26/24 07:45:00 PM,8.09,11.14
18281,04/26/24 08:00:00 PM,8.29,11.24
18282,04/26/24 08:15:00 PM,10.72,11.20
18283,04/26/24 08:30:00 PM,11.12,11.12
18284,04/26/24 08:45:00 PM,11.10,11.16
18285,04/26/24 09:00:00 PM,11.02,11.24
18286,04/26/24 09:15:00 PM,10.94,11.28
18287,04/26/24 09:30:00 PM,10.56,11.18
18288,04/26/24 09:45:00 PM,10.54,11.10
18289,04/26/24 10:00:00 PM,10.56,11.04
18290,04/26/24 10:15:00 PM,10.67,11.02
18291,04/26/24 10:30:00 PM,10.71,11.02
18292,04/26/24 10:45:00 PM,10.82,11.02
18293,04/26/24 11:00:00 PM,10.85,11.00
18294,04/26/24 11:15:00 PM,10.70,10.98
18295,04/26/24 11:30:00 PM,10.69,11.00
18296,04/26/24 11:45:00 PM,10.78,11.02
18297,04/27/24 12:00:00 AM,10.80,11.02
18298,04/27/24 12:15:00 AM,10.82,11.04
18299,04/27/24 12:30:00 AM,10.82,11.08
18300,04/27/24 12:45:00 AM,10.77,11.10
18301,04/27/24 01:00:00 AM,10.54,11.10
18302,04/27/24 01:15:00 AM,10.26,11.10
18303,04/27/24 01:30:00 AM,10.13,11.10
18304,04/27/24 01:45:00 AM,9.90,11.10
18305,04/27/24 02:00:00 AM,9.42,11.10
18306,04/27/24 02:15:00 AM,8.14,11.12
18307,04/27/24 02:30:00 AM,7.85,11.12
18308,04/27/24 02:45:00 AM,8.45,11.06
18309,04/27/24 03:00:00 AM,8.80,10.98
18310,04/27/24 03:15:00 AM,8.72,10.98
18311,04/27/24 03:30:00 AM,8.69,10.96
18312,04/27/24 03:45:00 AM,9.06,10.94
18313,04/27/24 04:00:00 AM,8.95,10.92
18314,04/27/24 04:15:00 AM,9.12,10.92
18315,04/27/24 04:30:00 AM,9.98,10.94
18316,04/27/24 04:45:00 AM,9.75,11.02
18317,04/27/24 05:00:00 AM,9.28,11.00
18318,04/27/24 05:15:00 AM,8.11,11.00
18319,04/27/24 05:30:00 AM,6.80,11.00
18320,04/27/24 05:45:00 AM,6.11,11.02
18321,04/27/24 06:00:00 AM,6.19,10.98
18322,04/27/24 06:15:00 AM,6.43,10.92
18323,04/27/24 06:30:00 AM,6.18,10.88
18324,04/27/24 06:45:00 AM,6.90,10.86
18325,04/27/24 07:00:00 AM,6.75,10.90
18326,04/27/24 07:15:00 AM,7.19,10.88
18327,04/27/24 07:30:00 AM,7.24,10.88
18328,04/27/24 07:45:00 AM,7.66,10.90
18329,04/27/24 08:00:00 AM,9.76,10.90
18330,04/27/24 08:15:00 AM,10.03,10.88
18331,04/27/24 08:30:00 AM,10.26,10.86
18332,04/27/24 08:45:00 AM,10.04,10.86
18333,04/27/24 09:00:00 AM,9.86,10.86
18334,04/27/24 09:15:00 AM,10.17,10.86
18335,04/27/24 09:30:00 AM,10.20,10.86
18336,04/27/24 09:45:00 AM,9.95,10.88
18337,04/27/24 10:00:00 AM,10.26,10.88
18338,04/27/24 10:15:00 AM,10.23,10.90
18339,04/27/24 10:30:00 AM,10.31,10.92
18340,04/27/24 10:45:00 AM,10.63,10.92
18341,04/27/24 11:00:00 AM,10.89,10.94
18342,04/27/24 11:15:00 AM,11.09,10.98
18343,04/27/24 11:30:00 AM,10.98,11.08
18344,04/27/24 11:45:00 AM,10.81,11.10
18345,04/27/24 12:00:00 PM,10.74,11.14
18346,04/27/24 12:15:00 PM,10.72,11.14
18347,04/27/24 12:30:00 PM,11.03,11.14
18348,04/27/24 12:45:00 PM,11.57,11.28
18349,04/27/24 01:00:00 PM,11.19,11.42
18350,04/27/24 01:15:00 PM,10.39,11.48
18351,04/27/24 01:30:00 PM,9.59,10.12
18352,04/27/24 01:45:00 PM,9.33,10.12
18353,04/27/24 02:00:00 PM,9.14,10.22
18354,04/27/24 02:15:00 PM,9.24,10.12
18355,04/27/24 02:30:00 PM,9.21,10.40
18356,04/27/24 02:45:00 PM,9.36,10.42
18357,04/27/24 03:00:00 PM,9.30,10.86
18358,04/27/24 03:15:00 PM,9.31,11.44
18359,04/27/24 03:30:00 PM,8.93,11.20
18360,04/27/24 03:45:00 PM,8.92,10.96
18361,04/27/24 04:00:00 PM,9.03,11.10
18362,04/27/24 04:15:00 PM,8.88,12.58
18363,04/27/24 04:30:00 PM,9.40,12.66
18364,04/27/24 04:45:00 PM,9.82,12.32
18365,04/27/24 05:00:00 PM,10.48,12.02
18366,04/27/24 05:15:00 PM,10.76,11.88
18367,04/27/24 05:30:00 PM,10.78,11.80
18368,04/27/24 05:45:00 PM,10.73,11.70
18369,04/27/24 06:00:00 PM,10.79,11.64
18370,04/27/24 06:15:00 PM,10.31,11.50
18371,04/27/24 06:30:00 PM,9.61,11.48
18372,04/27/24 06:45:00 PM,8.94,11.48
18373,04/27/24 07:00:00 PM,9.08,11.48
18374,04/27/24 07:15:00 PM,8.40,11.46
18375,04/27/24 07:30:00 PM,8.28,11.44
18376,04/27/24 07:45:00 PM,9.66,11.34
18377,04/27/24 08:00:00 PM,10.25,11.32
18378,04/27/24 08:15:00 PM,10.39,11.30
18379,04/27/24 08:30:00 PM,10.30,11.30
18380,04/27/24 08:45:00 PM,10.03,11.28
18381,04/27/24 09:00:00 PM,10.18,11.22
18382,04/27/24 09:15:00 PM,10.36,11.22
18383,04/27/24 09:30:00 PM,10.68,11.22
18384,04/27/24 09:45:00 PM,10.48,11.24
18385,04/27/24 10:00:00 PM,10.38,11.24
18386,04/27/24 10:15:00 PM,10.10,11.26
18387,04/27/24 10:30:00 PM,10.10,11.24
18388,04/27/24 10:45:00 PM,10.38,11.24
18389,04/27/24 11:00:00 PM,10.41,11.24
18390,04/27/24 11:15:00 PM,10.05,11.14
18391,04/27/24 11:30:00 PM,9.94,11.12
18392,04/27/24 11:45:00 PM,9.86,11.08
18393,04/28/24 12:00:00 AM,9.65,11.08
18394,04/28/24 12:15:00 AM,9.70,11.04
18395,04/28/24 12:30:00 AM,9.94,11.04
18396,04/28/24 12:45:00 AM,9.91,11.02
18397,04/28/24 01:00:00 AM,9.84,11.02
18398,04/28/24 01:15:00 AM,9.88,11.02
18399,04/28/24 01:30:00 AM,10.06,11.00
18400,04/28/24 01:45:00 AM,9.95,11.00
18401,04/28/24 02:00:00 AM,9.75,11.00
18402,04/28/24 02:15:00 AM,9.37,11.00
18403,04/28/24 02:30:00 AM,9.12,11.00
18404,04/28/24 02:45:00 AM,9.05,11.00
18405,04/28/24 03:00:00 AM,8.66,11.02
18406,04/28/24 03:15:00 AM,7.79,11.02
18407,04/28/24 03:30:00 AM,7.38,11.04
18408,04/28/24 03:45:00 AM,7.25,11.04
18409,04/28/24 04:00:00 AM,7.27,11.02
18410,04/28/24 04:15:00 AM,7.21,11.02
18411,04/28/24 04:30:00 AM,6.87,11.02
18412,04/28/24 04:45:00 AM,7.56,11.02
18413,04/28/24 05:00:00 AM,7.77,10.90
18414,04/28/24 05:15:00 AM,7.56,10.86
18415,04/28/24 05:30:00 AM,7.77,10.86
18416,04/28/24 05:45:00 AM,7.69,10.86
18417,04/28/24 06:00:00 AM,7.16,10.88
18418,04/28/24 06:15:00 AM,6.39,10.88
18419,04/28/24 06:30:00 AM,5.76,10.90
18420,04/28/24 06:45:00 AM,6.05,10.92
18421,04/28/24 07:00:00 AM,5.82,10.92
18422,04/28/24 07:15:00 AM,5.97,10.92
18423,04/28/24 07:30:00 AM,5.91,10.92
18424,04/28/24 07:45:00 AM,7.56,10.92
18425,04/28/24 08:00:00 AM,8.20,10.92
18426,04/28/24 08:15:00 AM,8.35,10.90
18427,04/28/24 08:30:00 AM,8.42,10.88
18428,04/28/24 08:45:00 AM,8.57,10.88
18429,04/28/24 09:00:00 AM,9.35,10.88
18430,04/28/24 09:15:00 AM,9.38,10.86
18431,04/28/24 09:30:00 AM,10.08,10.86
18432,04/28/24 09:45:00 AM,10.45,10.88
18433,04/28/24 10:00:00 AM,10.39,10.90
18434,04/28/24 10:15:00 AM,10.45,10.92
18435,04/28/24 10:30:00 AM,10.61,10.96
18436,04/28/24 10:45:00 AM,10.65,10.98
18437,04/28/24 11:00:00 AM,10.89,11.06
18438,04/28/24 11:15:00 AM,10.81,11.08
18439,04/28/24 11:30:00 AM,10.95,11.12
18440,04/28/24 11:45:00 AM,11.13,11.18
18441,04/28/24 12:00:00 PM,11.10,11.22
18442,04/28/24 12:15:00 PM,11.30,11.30
18443,04/28/24 12:30:00 PM,10.95,11.40
18444,04/28/24 12:45:00 PM,10.98,11.48
18445,04/28/24 01:00:00 PM,10.92,11.56
18446,04/28/24 01:15:00 PM,11.03,11.78
18447,04/28/24 01:30:00 PM,11.24,12.26
18448,04/28/24 01:45:00 PM,10.47,13.04
18449,04/28/24 02:00:00 PM,9.25,10.56
18450,04/28/24 02:15:00 PM,7.27,10.74
18451,04/28/24 02:30:00 PM,8.62,10.76
18452,04/28/24 02:45:00 PM,8.93,10.90
18453,04/28/24 03:00:00 PM,8.56,11.26
18454,04/28/24 03:15:00 PM,9.08,11.02
18455,04/28/24 03:30:00 PM,9.06,12.78
18456,04/28/24 03:45:00 PM,8.88,13.58
18457,04/28/24 04:00:00 PM,8.99,12.80
18458,04/28/24 04:15:00 PM,8.99,12.66
18459,04/28/24 04:30:00 PM,9.21,11.92
18460,04/28/24 04:45:00 PM,9.11,14.64
18461,04/28/24 05:00:00 PM,9.23,13.66
18462,04/28/24 05:15:00 PM,10.46,12.68
18463,04/28/24 05:30:00 PM,10.79,12.34
18464,04/28/24 05:45:00 PM,10.34,12.12
18465,04/28/24 06:00:00 PM,9.74,11.74
18466,04/28/24 06:15:00 PM,9.55,11.52
18467,04/28/24 06:30:00 PM,9.59,11.38
18468,04/28/24 06:45:00 PM,9.53,11.22
18469,04/28/24 07:00:00 PM,9.00,11.20
18470,04/28/24 07:15:00 PM,8.80,11.20
18471,04/28/24 07:30:00 PM,8.46,11.20
18472,04/28/24 07:45:00 PM,7.80,11.22
18473,04/28/24 08:00:00 PM,8.15,11.14
18474,04/28/24 08:15:00 PM,8.23,11.08
18475,04/28/24 08:30:00 PM,8.20,11.06
18476,04/28/24 08:45:00 PM,7.87,11.24
18477,04/28/24 09:00:00 PM,8.52,11.24
18478,04/28/24 09:15:00 PM,7.57,11.24
18479,04/28/24 09:30:00 PM,7.98,11.22
18480,04/28/24 09:45:00 PM,8.94,11.22
18481,04/28/24 10:00:00 PM,8.71,11.18
18482,04/28/24 10:15:00 PM,8.18,11.14
18483,04/28/24 10:30:00 PM,7.83,11.16
18484,04/28/24 10:45:00 PM,7.79,11.16
18485,04/28/24 11:00:00 PM,8.10,11.12
18486,04/28/24 11:15:00 PM,9.27,11.14
18487,04/28/24 11:30:00 PM,9.81,11.16
18488,04/28/24 11:45:00 PM,10.29,11.12
18489,04/29/24 12:00:00 AM,9.98,11.12
18490,04/29/24 12:15:00 AM,9.82,11.06
18491,04/29/24 12:30:00 AM,9.87,11.04
18492,04/29/24 12:45:00 AM,9.98,11.02
18493,04/29/24 01:00:00 AM,9.77,11.00
18494,04/29/24 01:15:00 AM,9.78,11.00
18495,04/29/24 01:30:00 AM,9.67,11.00
18496,04/29/24 01:45:00 AM,9.87,11.00
18497,04/29/24 02:00:00 AM,9.86,11.00
18498,04/29/24 02:15:00 AM,9.82,11.00
18499,04/29/24 02:30:00 AM,9.62,11.00
18500,04/29/24 02:45:00 AM,9.29,11.00
18501,04/29/24 03:00:00 AM,9.43,10.98
18502,04/29/24 03:15:00 AM,8.86,10.98
18503,04/29/24 03:30:00 AM,8.59,10.98
18504,04/29/24 03:45:00 AM,7.28,10.98
18505,04/29/24 04:00:00 AM,6.27,10.98
18506,04/29/24 04:15:00 AM,5.87,10.98
18507,04/29/24 04:30:00 AM,5.42,10.92
18508,04/29/24 04:45:00 AM,5.42,10.88
18509,04/29/24 05:00:00 AM,5.59,10.88
18510,04/29/24 05:15:00 AM,6.47,10.88
18511,04/29/24 05:30:00 AM,6.79,10.84
18512,04/29/24 05:45:00 AM,7.19,10.84
18513,04/29/24 06:00:00 AM,7.11,10.84
18514,04/29/24 06:15:00 AM,7.32,10.82
18515,04/29/24 06:30:00 AM,7.26,10.82
18516,04/29/24 06:45:00 AM,7.10,10.82
18517,04/29/24 07:00:00 AM,6.79,10.82
18518,04/29/24 07:15:00 AM,6.56,10.80
18519,04/29/24 07:30:00 AM,6.36,10.76
18520,04/29/24 07:45:00 AM,6.57,10.76
18521,04/29/24 08:00:00 AM,6.71,10.76
18522,04/29/24 08:15:00 AM,6.68,10.76
18523,04/29/24 08:30:00 AM,6.14,10.76
18524,04/29/24 08:45:00 AM,6.03,10.78
18525,04/29/24 09:00:00 AM,6.70,10.78
18526,04/29/24 09:15:00 AM,7.91,10.78
18527,04/29/24 09:30:00 AM,8.38,10.82
18528,04/29/24 09:45:00 AM,9.05,10.84
18529,04/29/24 10:00:00 AM,9.18,10.86
18530,04/29/24 10:15:00 AM,9.88,10.86
18531,04/29/24 10:30:00 AM,10.17,10.86
18532,04/29/24 10:45:00 AM,10.13,10.86
18533,04/29/24 11:00:00 AM,10.18,10.88
18534,04/29/24 11:15:00 AM,10.40,10.90
18535,04/29/24 11:30:00 AM,10.56,10.94
18536,04/29/24 11:45:00 AM,10.50,11.06
18537,04/29/24 12:00:00 PM,10.67,11.14
18538,04/29/24 12:15:00 PM,10.85,11.16
18539,04/29/24 12:30:00 PM,10.98,11.30
18540,04/29/24 12:45:00 PM,11.11,11.46
18541,04/29/24 01:00:00 PM,11.07,11.56
18542,04/29/24 01:15:00 PM,10.79,11.70
18543,04/29/24 01:30:00 PM,11.14,11.92
18544,04/29/24 01:45:00 PM,10.99,12.12
18545,04/29/24 02:00:00 PM,11.21,12.46
18546,04/29/24 02:15:00 PM,11.85,13.54
18547,04/29/24 02:30:00 PM,12.38,15.42
18548,04/29/24 02:45:00 PM,12.16,15.02
18549,04/29/24 03:00:00 PM,7.85,15.58
18550,04/29/24 03:15:00 PM,6.15,15.92
18551,04/29/24 03:30:00 PM,6.48,20.26
18552,04/29/24 03:45:00 PM,7.31,18.16
18553,04/29/24 04:00:00 PM,7.02,20.58
18554,04/29/24 04:15:00 PM,7.13,20.64
18555,04/29/24 04:30:00 PM,7.54,18.70
18556,04/29/24 04:45:00 PM,7.20,20.62
18557,04/29/24 05:00:00 PM,7.72,19.32
18558,04/29/24 05:15:00 PM,7.64,18.34
18559,04/29/24 05:30:00 PM,7.45,19.12
18560,04/29/24 05:45:00 PM,8.84,16.06
18561,04/29/24 06:00:00 PM,9.88,14.58
